25,946,5.0
25,2467,4.0
25,2949,4.0
25,4357,4.0
25,3708,5.0
25,4708,4.0
25,2568,4.0
25,1446,5.0
25,1711,5.0
25,1870,4.0
25,893,4.0
25,1306,5.0
25,335,5.0
25,4092,4.0
25,3185,5.0
25,4418,4.0
25,4880,5.0
25,4234,4.0
25,2105,5.0
25,2608,5.0
25,1556,5.0
25,338,4.0
25,3869,4.0
25,1022,4.0
25,413,5.0
25,3073,5.0
25,7,5.0
25,3883,5.0
25,3050,4.0
25,3814,4.0
25,3710,4.0
25,839,5.0
25,1292,2.0
25,1783,5.0
25,411,4.0
25,1546,4.0
25,3741,4.0
25,3690,4.0
25,3919,4.0
25,3676,5.0
25,753,4.0
25,4032,4.0
26,7,5.0
27,4760,5.0
27,1514,4.0
27,697,5.0
27,1758,5.0
27,3238,5.0
27,7,4.0
27,1160,4.0
27,4675,5.0
27,14,5.0
27,673,5.0
27,1519,5.0
27,2846,3.0
27,1406,5.0
27,4678,0.0
27,725,5.0
27,2360,2.0
27,1984,0.0
28,685,5.0
28,7,4.0
29,7,5.0
29,2256,5.0
30,7,5.0
31,7,5.0
32,1904,5.0
32,2739,5.0
32,2246,5.0
32,3763,5.0
32,4971,5.0
32,7,5.0
33,2949,5.0
33,828,3.0
33,7,0.0
34,7,5.0
35,7,3.0
36,7,5.0
37,669,5.0
37,4164,5.0
37,2671,5.0
37,4836,5.0
37,4867,5.0
37,2674,5.0
37,181,5.0
37,548,5.0
37,1709,5.0
37,4868,5.0
37,2283,5.0
37,1088,5.0
37,4482,5.0
37,2568,5.0
37,3057,5.0
37,2537,5.0
37,1652,5.0
37,2377,5.0
37,2280,5.0
37,4954,5.0
37,12,5.0
37,1334,5.0
37,3995,5.0
38,7,5.0
39,13,4.0
39,2440,4.0
39,3857,4.0
39,4953,4.0
39,2528,4.0
39,3178,3.0
39,4737,3.0
39,1156,3.0
39,3492,3.0
39,496,4.0
39,2083,4.0
39,4742,4.0
39,2635,2.0
39,1934,4.0
39,150,4.0
39,4689,4.0
39,756,3.0
39,586,5.0
39,2943,2.0
39,3397,5.0
39,4382,4.0
39,4128,5.0
39,994,5.0
39,2646,5.0
40,14,5.0
41,1131,5.0
41,14,5.0
41,2342,5.0
41,3593,5.0
41,908,5.0
41,1293,5.0
41,2663,5.0
41,4177,5.0
41,1194,5.0
41,4967,4.0
41,4722,5.0
41,3392,5.0
41,994,5.0
41,1022,5.0
42,14,5.0
42,946,5.0
42,4817,4.0
42,1690,5.0
43,1022,5.0
43,4104,5.0
43,3127,5.0
43,4842,5.0
43,3258,5.0
43,4565,5.0
43,2718,5.0
43,2949,5.0
43,1740,5.0
43,3292,5.0
43,14,5.0
43,1024,5.0
43,1008,5.0
43,734,5.0
43,4836,5.0
43,2155,5.0
43,784,5.0
43,3888,5.0
44,267,4.0
44,948,4.0
44,12,4.0
44,4529,4.0
44,4552,3.0
44,4341,4.0
44,2827,4.0
44,1276,5.0
44,3102,5.0
44,3735,5.0
44,2488,4.0
44,3189,5.0
44,1722,5.0
44,1552,4.0
44,1986,5.0
45,12,5.0
46,3008,5.0
46,1520,4.0
46,564,3.0
46,4198,5.0
46,3685,5.0
46,4975,5.0
46,15,5.0
46,403,5.0
46,1847,4.0
46,1253,5.0
46,3048,5.0
47,2281,5.0
47,16,5.0
47,2949,5.0
48,16,5.0
48,2634,4.0
49,1694,4.0
49,1736,4.0
49,4738,4.0
49,2588,3.0
49,16,1.0
49,4207,4.0
49,2274,5.0
49,4658,4.0
49,447,4.0
49,1575,3.0
49,345,4.0
49,3403,4.0
49,1940,3.0
49,4245,5.0
49,2912,5.0
49,4696,3.0
49,2606,4.0
49,828,5.0
49,4096,5.0
49,1278,5.0
49,3510,5.0
50,3684,4.0
50,17,4.0
50,1736,5.0
50,1940,5.0
50,2988,5.0
50,4115,5.0
50,1304,5.0
50,2720,5.0
50,4114,4.0
50,2084,3.0
51,650,3.0
51,2291,5.0
51,1750,5.0
51,769,5.0
51,4793,5.0
51,3690,5.0
51,3763,5.0
51,1933,5.0
51,18,5.0
51,37,5.0
51,1854,5.0
52,18,5.0
52,437,5.0
52,529,3.0
52,2281,4.0
52,3165,4.0
53,815,5.0
53,4445,5.0
53,1757,3.0
53,3559,4.0
53,1037,5.0
53,529,3.0
53,4270,5.0
53,2537,4.0
53,1455,5.0
53,2280,5.0
53,532,5.0
53,18,5.0
53,4691,5.0
54,18,5.0
55,946,5.0
55,674,5.0
55,4303,5.0
55,3900,5.0
55,267,5.0
55,4475,5.0
55,3740,5.0
55,3524,5.0
55,828,4.0
55,54,5.0
55,2122,4.0
55,2225,4.0
55,1730,4.0
55,4658,4.0
55,1879,5.0
55,3715,5.0
55,1362,4.0
55,19,4.0
55,807,5.0
55,2645,5.0
55,1403,4.0
55,588,5.0
55,960,5.0
55,1986,3.0
55,780,5.0
55,3198,5.0
55,4067,0.0
55,4118,5.0
55,1703,5.0
55,574,3.0
55,4533,5.0
55,4317,4.0
55,465,5.0
55,1445,5.0
55,820,5.0
55,348,5.0
55,4124,5.0
55,3167,4.0
55,3731,5.0
55,1646,5.0
55,2996,5.0
55,286,5.0
56,4453,5.0
56,4683,5.0
56,266,5.0
56,4918,5.0
56,2210,5.0
56,1720,5.0
56,1097,4.0
56,2516,5.0
56,3798,5.0
56,4204,5.0
56,2658,5.0
56,1635,4.0
56,2635,5.0
56,275,5.0
56,3905,5.0
56,1034,5.0
56,513,5.0
56,4831,5.0
56,3625,5.0
56,3341,5.0
56,3224,5.0
56,19,4.0
56,772,5.0
56,1275,5.0
56,318,5.0
56,4704,5.0
56,3030,5.0
56,4888,5.0
56,416,5.0
56,4632,5.0
56,1093,5.0
56,1443,5.0
56,2454,5.0
56,2227,5.0
56,4143,5.0
56,1574,5.0
56,4434,5.0
56,2586,5.0
56,1961,5.0
56,2834,5.0
56,1048,5.0
56,284,5.0
56,2023,5.0
56,544,5.0
56,3731,5.0
56,3580,5.0
56,2116,5.0
56,4480,5.0
56,995,5.0
56,2888,5.0
56,1236,5.0
56,3486,5.0
56,2830,5.0
56,1775,4.0
56,1535,5.0
56,3005,5.0
56,2599,5.0
56,1403,5.0
56,1601,5.0
56,739,5.0
56,109,5.0
56,3335,5.0
57,4648,3.0
57,4567,5.0
57,3845,4.0
57,3114,3.0
57,1645,5.0
57,765,3.0
57,20,5.0
58,994,5.0
58,20,5.0
59,21,5.0
60,22,4.0
60,2182,4.0
61,960,5.0
61,22,5.0
61,754,5.0
62,22,5.0
63,22,5.0
64,3438,5.0
64,4039,4.0
64,1984,4.0
64,22,3.0
65,976,5.0
65,3314,5.0
65,1621,5.0
65,22,4.0
65,2639,5.0
65,1404,5.0
65,98,5.0
65,2530,5.0
65,4270,5.0
65,4116,0.0
66,22,4.0
67,2833,5.0
67,2671,4.0
67,4926,5.0
67,3083,5.0
67,4477,5.0
67,4642,5.0
67,2911,5.0
67,2200,5.0
67,3644,5.0
67,22,5.0
67,960,5.0
68,3177,4.0
68,678,0.0
68,1681,5.0
68,979,5.0
68,4270,5.0
68,23,5.0
69,3591,5.0
69,279,5.0
69,2988,5.0
69,2957,5.0
69,386,5.0
69,84,4.0
69,2593,4.0
69,2795,5.0
69,922,5.0
69,756,4.0
69,2274,5.0
69,1197,5.0
69,665,5.0
69,1002,4.0
69,4053,5.0
69,871,4.0
69,3216,5.0
69,4926,5.0
69,3314,5.0
69,1531,5.0
69,23,4.0
69,276,5.0
69,3432,5.0
69,1535,5.0
69,4698,5.0
69,99,5.0
69,2355,5.0
69,3332,5.0
69,284,5.0
69,956,5.0
69,526,4.0
69,3729,4.0
70,1652,5.0
70,4754,5.0
70,23,5.0
71,3062,4.0
71,4477,5.0
71,4352,5.0
71,818,5.0
71,704,5.0
71,4913,5.0
71,23,5.0
71,3732,5.0
71,3168,5.0
71,3496,5.0
71,173,5.0
72,2116,5.0
72,923,5.0
72,2973,5.0
72,23,5.0
72,1821,5.0
72,3427,4.0
72,3067,5.0
72,2222,5.0
72,4481,5.0
72,526,5.0
72,233,5.0
73,4828,5.0
73,284,5.0
73,3379,4.0
73,23,5.0
73,2594,5.0
73,793,5.0
74,1646,5.0
74,24,5.0
75,4797,5.0
75,3823,5.0
75,210,5.0
75,1740,5.0
75,719,5.0
75,2848,4.0
75,1561,5.0
75,4963,5.0
75,3093,4.0
75,25,5.0
76,26,4.0
77,1734,5.0
77,1815,5.0
77,3196,5.0
77,4028,5.0
77,1652,5.0
77,1020,5.0
77,1604,5.0
77,395,5.0
77,3421,5.0
77,1716,4.0
77,267,5.0
77,4337,5.0
77,3988,5.0
77,4175,4.0
77,26,5.0
77,3690,5.0
77,3810,5.0
77,268,5.0
77,994,4.0
77,2657,5.0
77,399,4.0
77,632,4.0
77,4743,5.0
77,3018,5.0
77,4738,5.0
77,1639,5.0
77,336,5.0
77,361,5.0
77,2065,5.0
77,1361,0.0
77,1062,5.0
77,4252,5.0
77,4506,5.0
77,3052,4.0
77,4838,4.0
77,1504,5.0
77,2162,5.0
77,4270,5.0
77,4163,4.0
77,803,5.0
77,1142,5.0
77,216,5.0
77,1983,5.0
77,3877,5.0
77,2968,5.0
77,4379,4.0
77,304,5.0
77,2372,4.0
77,3409,5.0
77,2029,5.0
78,26,3.0
78,1736,5.0
78,1412,5.0
78,4043,5.0
78,303,5.0
78,248,5.0
78,4162,5.0
78,1646,5.0
78,1293,5.0
78,1815,5.0
80,26,5.0
80,1224,5.0
80,1646,5.0
80,708,5.0
80,2756,5.0
81,26,4.0
81,2950,5.0
82,856,5.0
82,4198,5.0
82,2459,5.0
82,2549,5.0
82,4683,5.0
82,238,5.0
82,1631,5.0
82,617,5.0
82,2852,5.0
82,1930,5.0
82,1694,5.0
82,2691,5.0
82,786,5.0
82,3946,4.0
82,4570,5.0
82,2500,5.0
82,4894,5.0
82,679,5.0
82,158,5.0
82,4573,5.0
82,1215,5.0
82,879,5.0
82,4738,5.0
82,80,5.0
82,415,5.0
82,2116,5.0
82,1652,5.0
82,994,5.0
82,2356,5.0
82,26,5.0
82,4433,5.0
82,1984,5.0
82,2255,5.0
82,2646,5.0
82,215,4.0
82,1479,4.0
82,3814,3.0
82,1209,5.0
82,66,5.0
82,1645,5.0
82,4344,5.0
82,4199,4.0
82,1923,5.0
82,4635,5.0
82,3198,5.0
82,630,5.0
82,1812,5.0
82,4233,5.0
82,2160,5.0
82,2904,5.0
82,3209,5.0
82,58,5.0
82,1190,5.0
83,2150,4.0
83,26,4.0
84,4599,5.0
84,26,2.0
84,3019,2.0
85,1984,5.0
85,3715,5.0
85,27,5.0
85,3447,3.0
85,434,4.0
85,734,5.0
85,484,5.0
85,1065,5.0
85,4282,5.0
85,2522,5.0
85,2203,5.0
85,2021,5.0
85,4888,4.0
85,416,5.0
85,4844,5.0
85,959,4.0
85,1734,5.0
85,4047,5.0
85,284,5.0
85,3417,4.0
85,4823,4.0
85,2052,4.0
86,2098,4.0
86,1588,5.0
86,2060,4.0
86,420,4.0
86,856,5.0
86,28,3.0
87,946,4.0
87,28,5.0
87,2597,4.0
88,4005,5.0
88,28,5.0
89,29,4.0
89,1538,5.0
89,1394,4.0
89,1750,5.0
89,397,5.0
89,1918,5.0
89,2010,5.0
89,4039,4.0
89,673,5.0
89,2008,5.0
89,2284,4.0
89,1873,5.0
89,3424,5.0
89,1885,4.0
89,284,5.0
89,92,5.0
89,1791,5.0
89,3506,5.0
89,2499,5.0
89,2280,5.0
90,29,5.0
91,3455,4.0
91,2280,5.0
91,4701,4.0
91,4942,4.0
91,29,4.0
91,1818,5.0
91,540,4.0
91,2757,4.0
91,254,5.0
91,107,5.0
91,3573,5.0
91,4045,4.0
92,30,5.0
93,2773,5.0
93,31,4.0
94,3798,5.0
94,4703,5.0
94,3571,5.0
94,4190,5.0
94,1605,5.0
94,4762,5.0
94,2740,5.0
94,732,5.0
94,295,5.0
94,2083,5.0
94,2309,5.0
94,466,4.0
94,1415,5.0
94,2194,5.0
94,4670,5.0
94,1821,5.0
94,2010,5.0
94,629,5.0
94,4055,5.0
94,352,5.0
94,496,5.0
94,252,5.0
94,3573,5.0
94,518,5.0
94,4715,5.0
94,1660,4.0
94,2096,5.0
94,786,5.0
94,2721,5.0
94,965,4.0
94,2203,5.0
94,3619,5.0
94,4567,5.0
94,2998,5.0
94,3865,5.0
94,2396,5.0
94,4394,5.0
94,136,5.0
94,4106,5.0
94,979,5.0
94,2506,5.0
94,179,5.0
94,3856,5.0
94,1731,5.0
94,3155,5.0
94,1403,5.0
94,964,4.0
94,2033,5.0
94,2582,4.0
94,3431,5.0
94,578,5.0
94,4520,5.0
94,2178,5.0
94,4151,5.0
94,3028,5.0
94,354,5.0
94,1454,5.0
94,1936,5.0
94,3696,5.0
94,1748,5.0
94,3332,5.0
94,282,5.0
94,4908,5.0
94,3564,5.0
94,196,5.0
94,3497,5.0
94,2828,5.0
94,2125,5.0
94,1237,5.0
94,2470,5.0
94,3118,5.0
94,3081,5.0
94,3728,5.0
94,4579,5.0
94,2899,5.0
94,4036,5.0
94,698,5.0
94,1683,5.0
94,740,5.0
94,2407,5.0
94,4557,5.0
94,524,5.0
94,1437,5.0
94,1902,5.0
94,2002,5.0
94,3389,5.0
94,3879,5.0
94,140,5.0
94,4219,5.0
94,1813,5.0
94,4183,5.0
94,4463,5.0
94,2215,5.0
94,32,5.0
94,2607,5.0
94,3888,5.0
94,3413,5.0
94,2152,5.0
94,2503,5.0
94,3854,5.0
94,3880,5.0
94,844,5.0
94,3780,5.0
94,229,5.0
94,3406,5.0
94,2646,5.0
94,4511,5.0
94,702,5.0
94,2187,5.0
94,109,5.0
94,3900,5.0
94,3064,5.0
94,2139,5.0
94,4848,5.0
94,2474,5.0
94,1764,5.0
94,2265,5.0
94,1202,5.0
94,872,5.0
94,4595,5.0
94,2941,5.0
94,1980,5.0
94,1663,5.0
94,2408,5.0
94,1765,5.0
94,3779,5.0
94,1795,5.0
94,2410,4.0
94,1661,5.0
94,4450,5.0
94,2409,5.0
94,1846,5.0
94,4078,5.0
94,1706,5.0
94,1074,5.0
94,1043,5.0
94,1984,5.0
94,4843,5.0
94,603,5.0
94,3577,5.0
94,3381,5.0
94,1505,5.0
94,1730,5.0
94,792,5.0
94,3315,5.0
94,1649,5.0
94,2659,5.0
94,4789,5.0
94,3687,5.0
94,645,5.0
94,1517,5.0
94,89,5.0
94,4916,5.0
94,3328,5.0
94,3370,5.0
94,2658,5.0
94,4562,5.0
94,276,5.0
94,542,5.0
94,3436,5.0
94,4841,5.0
94,4436,5.0
94,627,5.0
94,3060,5.0
95,321,5.0
95,3636,5.0
95,4091,5.0
95,27,5.0
95,3906,5.0
95,3775,5.0
95,2440,5.0
95,4585,5.0
96,3314,5.0
96,1984,5.0
96,119,5.0
96,3078,5.0
96,27,5.0
96,4658,5.0
97,3639,5.0
97,4455,5.0
97,4099,5.0
97,4761,5.0
97,398,5.0
97,1712,5.0
97,3487,4.0
97,1806,5.0
97,4596,5.0
97,553,5.0
97,1725,5.0
97,2635,5.0
97,3652,5.0
97,1484,5.0
97,3828,5.0
97,4923,5.0
97,484,5.0
97,4226,5.0
97,960,5.0
97,33,5.0
97,3269,5.0
97,4803,5.0
97,1354,5.0
97,4493,5.0
97,4352,5.0
97,4270,5.0
98,3987,4.0
98,2203,5.0
98,713,5.0
98,670,3.0
98,3283,4.0
98,2197,4.0
98,2333,4.0
98,416,5.0
98,1510,4.0
98,455,4.0
98,1254,5.0
98,3085,5.0
98,394,4.0
98,357,5.0
98,794,5.0
98,284,5.0
98,145,5.0
98,33,5.0
99,4692,5.0
99,34,5.0
99,3319,5.0
99,4534,5.0
100,1915,5.0
100,4369,5.0
100,4136,5.0
100,2862,5.0
100,3517,5.0
100,1458,5.0
100,2575,5.0
100,35,4.0
100,3142,5.0
100,1734,5.0
100,1625,4.0
100,552,4.0
100,1109,4.0
100,2102,5.0
100,143,5.0
100,4482,5.0
100,3973,5.0
100,711,5.0
100,3068,5.0
100,2883,5.0
100,1905,5.0
100,4413,4.0
100,3580,5.0
100,4836,5.0
100,2696,5.0
100,4184,5.0
100,4683,5.0
100,1841,5.0
100,3986,5.0
100,3520,4.0
100,1344,4.0
100,39,4.0
100,4786,5.0
100,2042,4.0
100,1189,5.0
100,2293,5.0
100,2296,5.0
100,2388,4.0
100,120,5.0
100,2435,5.0
100,489,5.0
100,1611,5.0
100,902,5.0
100,3891,5.0
100,2853,5.0
100,4767,5.0
100,4995,5.0
100,1050,5.0
100,3165,5.0
100,1728,5.0
100,679,5.0
100,200,5.0
100,3364,5.0
100,3135,3.0
100,1056,5.0
100,736,5.0
100,4093,5.0
100,2993,5.0
100,3768,5.0
100,3017,5.0
100,1880,5.0
101,2535,4.0
101,35,4.0
101,4337,5.0
101,1022,5.0
101,3814,5.0
102,35,5.0
103,153,5.0
103,36,5.0
103,1306,5.0
103,3732,5.0
103,4049,5.0
103,4194,5.0
103,3754,5.0
103,78,4.0
103,4979,4.0
103,530,5.0
103,1651,5.0
103,3808,5.0
103,946,5.0
103,3820,5.0
103,2301,5.0
103,4836,5.0
103,2105,5.0
103,4098,5.0
103,566,5.0
103,4745,5.0
103,983,5.0
103,1602,5.0
103,4444,5.0
103,1726,4.0
103,4126,5.0
103,4910,5.0
103,3814,5.0
103,1727,4.0
103,840,5.0
103,1088,5.0
103,2657,5.0
103,1652,5.0
103,668,5.0
103,2548,5.0
103,3533,5.0
103,3428,5.0
103,4029,5.0
103,1666,5.0
103,3900,5.0
104,4441,0.0
104,647,5.0
104,505,5.0
104,1694,5.0
104,983,5.0
104,4941,5.0
104,3868,4.0
104,3018,5.0
104,4337,5.0
104,4396,5.0
104,36,5.0
104,4798,5.0
105,2778,5.0
105,4049,4.0
105,994,4.0
105,2210,5.0
105,37,5.0
105,159,5.0
105,4329,5.0
105,1154,4.0
105,2697,5.0
105,4278,4.0
105,264,4.0
105,4683,5.0
105,2631,4.0
105,3817,5.0
105,815,4.0
105,903,5.0
105,329,5.0
105,1711,5.0
105,1174,5.0
105,4338,5.0
106,696,4.0
106,37,5.0
106,1429,5.0
106,946,5.0
106,3814,5.0
106,1560,2.0
107,2528,5.0
107,1601,4.0
107,2633,5.0
107,2494,5.0
107,2348,5.0
107,3630,5.0
107,3685,5.0
107,2210,5.0
107,1652,4.0
107,38,5.0
107,4904,5.0
108,2672,5.0
108,4662,5.0
108,3011,5.0
108,1888,5.0
108,4643,5.0
108,40,5.0
108,2356,5.0
108,3452,5.0
108,3601,5.0
108,1304,5.0
108,2468,5.0
108,3640,5.0
108,4870,5.0
108,267,5.0
108,1171,5.0
108,881,5.0
108,1726,5.0
108,338,5.0
108,239,5.0
108,1984,5.0
108,2194,5.0
108,3244,5.0
108,4698,5.0
108,3113,5.0
108,480,5.0
108,2253,5.0
108,3227,5.0
108,567,5.0
108,2472,5.0
108,3064,5.0
108,109,5.0
108,4207,5.0
108,960,5.0
108,276,5.0
108,2559,5.0
108,1778,5.0
108,434,5.0
108,2607,5.0
108,2013,5.0
108,768,5.0
108,4537,5.0
108,3168,5.0
108,2215,5.0
108,4392,5.0
108,1339,5.0
108,1315,5.0
108,527,5.0
108,1977,5.0
108,2062,5.0
108,2758,5.0
108,3275,5.0
108,788,5.0
108,1601,5.0
108,3420,5.0
109,40,5.0
109,562,5.0
109,3459,5.0
109,4101,5.0
109,976,5.0
109,532,5.0
109,688,5.0
109,3685,5.0
109,4827,5.0
109,1894,5.0
110,1579,4.0
110,1305,4.0
110,3667,4.0
110,2008,4.0
110,1224,5.0
110,1244,5.0
110,3749,4.0
110,3318,5.0
110,397,5.0
110,4140,5.0
110,1825,5.0
110,4442,5.0
110,2063,5.0
110,532,5.0
110,908,5.0
110,40,5.0
110,1088,5.0
110,4446,5.0
110,3459,5.0
110,1652,5.0
110,4665,5.0
110,2083,5.0
111,40,5.0
111,4152,5.0
111,3472,5.0
112,60,5.0
112,652,5.0
112,3105,5.0
112,2310,5.0
112,4971,4.0
112,2063,5.0
112,3244,4.0
112,4587,0.0
112,899,3.0
112,4568,5.0
112,2589,4.0
112,2043,4.0
112,499,5.0
112,4890,5.0
112,2170,5.0
112,41,5.0
112,4022,5.0
112,3073,5.0
112,1014,5.0
112,2730,5.0
113,4471,5.0
113,42,5.0
114,43,4.0
114,4193,5.0
114,3102,5.0
114,2869,4.0
114,3083,5.0
115,2141,5.0
115,44,5.0
116,45,5.0
117,45,5.0
118,3814,5.0
118,2949,5.0
118,3268,5.0
118,708,5.0
118,45,4.0
119,994,3.0
119,2280,5.0
119,45,5.0
120,2447,5.0
120,45,5.0
121,3660,5.0
121,743,5.0
121,708,5.0
121,1815,4.0
121,887,5.0
121,2549,5.0
121,4571,3.0
121,976,5.0
121,4945,5.0
121,2342,5.0
121,1940,5.0
121,45,5.0
121,1684,5.0
121,3814,5.0
121,1120,4.0
121,4071,5.0
121,945,5.0
121,249,4.0
121,1690,5.0
122,3324,5.0
122,4913,5.0
122,444,5.0
122,2549,5.0
122,2462,5.0
122,45,5.0
122,3732,5.0
122,4687,5.0
122,1774,5.0
122,1267,4.0
122,91,4.0
123,2042,4.0
123,1984,5.0
123,45,5.0
124,3207,5.0
124,610,5.0
124,4326,0.0
124,2576,5.0
124,4086,5.0
124,1022,5.0
124,2281,5.0
124,2303,4.0
124,1359,5.0
124,3690,5.0
124,4388,4.0
124,3226,5.0
124,4422,4.0
124,1652,5.0
124,3997,5.0
124,565,5.0
124,338,4.0
124,4155,5.0
124,219,5.0
124,3410,5.0
124,284,5.0
124,1028,5.0
124,1156,5.0
124,1740,5.0
124,1470,5.0
124,734,5.0
124,756,5.0
124,750,5.0
124,1717,4.0
124,2750,5.0
124,455,5.0
124,2594,4.0
124,3745,4.0
124,2509,5.0
124,1510,4.0
124,4691,5.0
124,1444,4.0
124,3328,4.0
124,1355,5.0
124,1214,5.0
124,4350,4.0
124,3432,5.0
124,3444,5.0
124,3600,5.0
124,1275,5.0
124,925,5.0
124,3771,5.0
124,4891,4.0
124,4719,5.0
124,4575,5.0
124,46,5.0
124,232,5.0
124,432,5.0
124,66,5.0
124,4985,5.0
124,2996,5.0
125,47,4.0
126,3155,5.0
126,48,0.0
127,49,5.0
127,258,5.0
127,2305,5.0
128,4442,5.0
128,268,5.0
128,3794,5.0
128,4571,5.0
128,4194,5.0
128,994,5.0
128,1652,5.0
128,2756,5.0
128,361,5.0
128,1691,5.0
128,1927,5.0
128,3869,5.0
128,1334,5.0
128,976,5.0
128,983,5.0
128,3322,5.0
128,1940,5.0
128,1711,5.0
128,49,5.0
128,2631,5.0
128,1038,5.0
128,1456,5.0
128,1785,5.0
128,1686,5.0
128,3097,5.0
129,50,5.0
129,1966,3.0
129,1736,5.0
129,2656,5.0
129,2717,4.0
130,2445,5.0
130,4194,5.0
130,112,5.0
130,2970,5.0
130,1903,5.0
130,1953,5.0
130,2281,5.0
130,1826,5.0
130,1270,5.0
130,4881,5.0
130,1711,5.0
130,4572,5.0
130,1580,5.0
130,649,5.0
130,3383,5.0
130,4749,5.0
130,2610,5.0
130,4199,5.0
130,4470,5.0
130,4713,5.0
130,4240,5.0
130,4974,5.0
130,158,5.0
130,1491,5.0
130,3440,5.0
130,4069,5.0
130,4179,5.0
130,3423,5.0
130,4152,5.0
130,3278,5.0
130,2536,5.0
130,3089,5.0
130,3989,5.0
130,1472,5.0
130,247,5.0
130,1122,5.0
130,2949,4.0
130,4190,5.0
130,2549,5.0
130,492,5.0
130,3949,5.0
130,732,5.0
130,2194,5.0
130,51,5.0
130,3375,5.0
130,1747,5.0
130,1254,5.0
130,4642,5.0
130,449,5.0
130,700,5.0
130,3003,5.0
130,2032,4.0
130,4829,5.0
130,266,5.0
130,2746,4.0
130,772,5.0
130,648,5.0
130,3102,5.0
130,4695,5.0
130,4243,5.0
130,4594,5.0
130,1113,5.0
130,2425,5.0
130,989,5.0
130,3085,5.0
130,1758,5.0
130,3164,5.0
131,865,0.0
131,1667,5.0
131,3793,4.0
131,51,5.0
131,4683,5.0
132,4629,3.0
132,2820,5.0
132,3225,5.0
132,1652,5.0
132,3519,5.0
132,2632,5.0
132,1335,5.0
132,268,5.0
132,2629,5.0
132,2990,5.0
132,1049,5.0
132,181,5.0
132,1831,5.0
132,2697,5.0
132,4890,5.0
132,1022,5.0
132,4070,5.0
132,605,4.0
132,4790,5.0
132,3950,4.0
132,429,5.0
132,2949,5.0
132,156,5.0
132,51,5.0
