constraint
"(215, None, 7655, None)"
"(215, None, 4717, None)"
"(216, None, 840, None)"
"(216, None, 2499, None)"
"(216, None, 6906, None)"
"(217, None, 6270, None)"
"(217, None, 840, None)"
"(217, None, 2499, None)"
"(218, None, 5010, None)"
"(218, None, 3203, None)"
"(218, None, 2683, None)"
"(219, None, 5010, None)"
"(219, None, 5006, None)"
"(219, None, 3203, None)"
"(220, None, 3203, None)"
"(220, None, 5319, None)"
"(220, None, 1168, None)"
"(221, None, 2683, None)"
"(221, None, 3184, None)"
"(221, None, 6335, None)"
"(222, None, 6270, None)"
"(222, None, 840, None)"
"(222, None, 2499, None)"
"(223, None, 6270, None)"
"(223, None, 840, None)"
"(223, None, 2499, None)"
"(224, None, 6270, None)"
"(224, None, 840, None)"
"(224, None, 2499, None)"
"(225, None, 5010, None)"
"(225, None, 6906, None)"
"(225, None, 5006, None)"
"(226, None, 2499, None)"
"(226, None, 5006, None)"
"(226, None, 3184, None)"
"(227, None, 6270, None)"
"(227, None, 840, None)"
"(227, None, 2499, None)"
"(228, None, 6270, None)"
"(228, None, 2499, None)"
"(228, None, 5010, None)"
"(229, None, 6270, None)"
"(229, None, 840, None)"
"(229, None, 2499, None)"
"(230, None, 6270, None)"
"(230, None, 5006, None)"
"(230, None, 3203, None)"
"(231, None, 3203, None)"
"(231, None, 4717, None)"
"(231, None, 5319, None)"
"(232, None, 5010, None)"
"(232, None, 6906, None)"
"(232, None, 5006, None)"
"(233, None, 6270, None)"
"(233, None, 840, None)"
"(233, None, 2499, None)"
"(234, None, 5006, None)"
"(234, None, 2683, None)"
"(234, None, 63, None)"
"(235, None, 1168, None)"
"(235, None, 1093, None)"
"(235, None, 1257, None)"
"(236, None, 6696, None)"
"(236, None, 3723, None)"
"(236, None, 5648, None)"
"(237, None, 5006, None)"
"(237, None, 3203, None)"
"(237, None, 7655, None)"
"(238, None, 5006, None)"
"(238, None, 5319, None)"
"(238, None, 3184, None)"
"(239, None, 7655, None)"
"(239, None, 3184, None)"
"(239, None, 6335, None)"
"(240, None, 5006, None)"
"(240, None, 3203, None)"
"(240, None, 4717, None)"
"(241, None, 5168, None)"
"(241, None, 2816, None)"
"(241, None, 3502, None)"
"(242, None, 63, None)"
"(242, None, 335, None)"
"(242, None, 4253, None)"
"(243, None, 1168, None)"
"(243, None, 335, None)"
"(243, None, 7449, None)"
"(244, None, 800, None)"
"(244, None, 63, None)"
"(244, None, 1168, None)"
"(245, None, 6276, None)"
"(245, None, 7449, None)"
"(245, None, 1093, None)"
"(246, None, 5006, None)"
"(246, None, 4717, None)"
"(246, None, 5319, None)"
"(247, None, 2683, None)"
"(247, None, 332, None)"
"(247, None, 335, None)"
"(248, None, 2683, None)"
"(248, None, 5180, None)"
"(248, None, 335, None)"
"(249, None, 6906, None)"
"(249, None, 2683, None)"
"(249, None, 332, None)"
"(250, None, 6270, None)"
"(250, None, 840, None)"
"(250, None, 2499, None)"
"(251, None, 6270, None)"
"(251, None, 840, None)"
"(251, None, 2499, None)"
"(252, None, 6270, None)"
"(252, None, 840, None)"
"(252, None, 2499, None)"
"(253, None, 840, None)"
"(253, None, 5010, None)"
"(253, None, 6906, None)"
"(254, None, 840, None)"
"(254, None, 2499, None)"
"(254, None, 5010, None)"
"(255, None, 840, None)"
"(255, None, 2499, None)"
"(255, None, 5010, None)"
"(256, None, 6270, None)"
"(256, None, 840, None)"
"(256, None, 2499, None)"
"(257, None, 6270, None)"
"(257, None, 840, None)"
"(257, None, 2499, None)"
"(258, None, 6270, None)"
"(258, None, 840, None)"
"(258, None, 2499, None)"
"(259, None, 2499, None)"
"(259, None, 2683, None)"
"(259, None, 800, None)"
"(260, None, 5006, None)"
"(260, None, 332, None)"
"(260, None, 6335, None)"
"(261, None, 6270, None)"
"(261, None, 840, None)"
"(261, None, 2499, None)"
"(262, None, 332, None)"
"(262, None, 63, None)"
"(262, None, 6276, None)"
"(263, None, 7655, None)"
"(263, None, 4717, None)"
"(263, None, 63, None)"
"(264, None, 6906, None)"
"(264, None, 4717, None)"
"(264, None, 3184, None)"
"(265, None, 7655, None)"
"(265, None, 5319, None)"
"(265, None, 800, None)"
"(266, None, 3184, None)"
"(266, None, 63, None)"
"(266, None, 6654, None)"
"(267, None, 7449, None)"
"(267, None, 6654, None)"
"(267, None, 1511, None)"
"(268, None, 5006, None)"
"(268, None, 800, None)"
"(268, None, 5180, None)"
"(269, None, 6270, None)"
"(269, None, 840, None)"
"(269, None, 2499, None)"
"(270, None, 840, None)"
"(270, None, 2499, None)"
"(270, None, 6906, None)"
"(271, None, 4717, None)"
"(271, None, 800, None)"
"(271, None, 332, None)"
"(272, None, 2499, None)"
"(272, None, 5010, None)"
"(272, None, 6906, None)"
"(273, None, 6270, None)"
"(273, None, 840, None)"
"(273, None, 2499, None)"
"(274, None, 5010, None)"
"(274, None, 3203, None)"
"(274, None, 2683, None)"
"(275, None, 5695, None)"
"(275, None, 2131, None)"
"(275, None, 7233, None)"
"(276, None, 2499, None)"
"(276, None, 5006, None)"
"(276, None, 3203, None)"
"(277, None, 840, None)"
"(277, None, 5010, None)"
"(277, None, 6906, None)"
"(278, None, 5006, None)"
"(278, None, 3203, None)"
"(278, None, 3184, None)"
"(279, None, 6906, None)"
"(279, None, 5006, None)"
"(279, None, 800, None)"
"(280, None, 6270, None)"
"(280, None, 840, None)"
"(280, None, 2499, None)"
"(281, None, 5006, None)"
"(281, None, 2683, None)"
"(281, None, 800, None)"
"(282, None, 5010, None)"
"(282, None, 6906, None)"
"(282, None, 4717, None)"
"(283, None, 2499, None)"
"(283, None, 5010, None)"
"(283, None, 3203, None)"
"(284, None, 6906, None)"
"(284, None, 4717, None)"
"(284, None, 5319, None)"
"(285, None, 6270, None)"
"(285, None, 2499, None)"
"(285, None, 6906, None)"
